24,2304,1
24,2142,1
24,4149,0
24,233,0
24,948,0
24,1936,1
24,2738,0
24,2586,0
24,1970,0
24,483,0
24,1329,0
24,9,0
24,326,1
24,26,0
24,33,0
24,289,1
24,662,1
22,442,0
22,1142,0
22,3425,1
22,176,1
22,349,0
22,232,0
22,1589,0
22,1900,0
22,670,0
22,1498,0
22,739,0
22,488,0
22,865,0
22,1987,1
22,2352,0
22,168,1
22,3314,0
22,48,1
22,2673,0
22,9,0
22,1236,0
22,289,1
22,4810,0
18,130,1
25,14,0
25,653,1
25,872,0
25,977,1
25,4602,0
25,483,1
25,4531,1
25,58,0
25,4,0
25,13,0
25,2339,1
25,65,1
25,2975,0
24,148,0
24,136,0
24,78,0
24,1639,0
24,186,0
24,398,0
24,60,0
24,2320,0
24,658,0
22,450,0
22,2298,0
28,3504,0
28,2615,1
24,741,0
32,238,0
32,550,1
32,2357,1
32,758,1
32,101,0
32,344,0
32,2615,0
32,245,1
32,150,1
32,26,0
32,9,0
32,66,1
32,2302,0
32,1272,0
32,2621,0
32,2,0
32,398,0
32,848,0
32,3979,0
32,236,0
32,142,1
32,306,0
32,122,0
32,4317,0
32,2192,0
32,42,1
32,114,0
32,132,0
32,22,0
32,5,0
32,8,1
32,576,0
32,431,0
32,7,0
32,4682,0
32,1217,0
29,27,1
29,21,1
29,2,1
29,24,0
32,606,0
32,85,1
32,158,0
32,373,1
32,416,1
32,50,1
32,32,1
32,1383,0
32,574,0
32,179,0
32,14,0
32,33,0
32,75,0
32,136,0
32,3997,0
32,4095,0
32,1131,0
34,498,1
34,371,0
34,1518,1
34,162,0
34,2674,0
34,2620,0
34,89,0
34,424,0
34,405,0
34,2177,0
34,611,0
34,2209,1
34,1322,0
34,1312,0
34,10,0
34,391,1
34,442,1
34,408,0
34,958,1
34,296,1
34,740,0
34,1657,1
34,121,0
34,70,0
34,232,0
34,547,0
34,3203,0
34,400,0
34,3941,0
34,1010,1
40,690,0
40,179,1
40,1184,0
40,5,0
40,3123,0
40,1312,0
40,436,0
40,32,0
40,10,1
40,4,1
40,13,0
40,495,0
40,483,1
40,101,0
40,344,0
40,659,0
40,63,0
40,587,0
40,249,0
22,408,0
22,687,0
22,598,1
22,3278,0
22,3298,0
22,1018,1
22,2669,0
22,1246,0
22,2299,0
22,2382,0
22,2426,1
22,1380,1
22,633,1
31,743,0
31,1153,0
31,2034,0
31,2923,0
31,3036,0
31,4979,0
31,4031,0
31,3883,0
31,39,0
31,165,0
31,135,0
31,110,0
31,598,1
31,1018,0
31,3278,0
31,3298,0
31,1246,0
31,2669,0
31,2382,0
31,2299,0
31,2,0
31,24,0
31,21,0
31,27,0
31,23,0
31,18,0
31,1299,0
31,4316,0
31,3428,0
31,4455,1
31,70,1
31,360,0
31,496,0
31,2406,0
31,2047,0
31,2965,0
31,806,0
31,1053,0
31,612,0
31,936,0
31,1261,0
31,725,0
31,232,0
31,168,0
31,915,0
31,289,0
31,2873,0
31,13,0
31,14,0
31,28,0
31,499,0
31,2051,0
31,1868,0
31,350,0
31,2015,0
31,32,0
31,287,0
31,994,0
31,1656,0
34,937,0
43,8,0
43,101,0
43,709,1
43,426,1
31,75,0
22,45,1
31,33,0
31,2615,0
31,272,0
31,271,0
31,2601,0
31,136,0
31,101,0
31,55,0
31,372,0
32,2015,0
24,8,0
24,2,0
24,23,0
24,24,0
24,21,0
49,867,0
49,1843,1
18,3237,0
46,268,0
18,913,1
46,483,1
50,217,0
50,26,0
53,270,0
53,14,0
53,35,0
53,80,1
53,130,0
53,653,0
24,27,0
24,18,0
24,3310,0
24,119,0
24,883,0
55,212,1
55,3141,0
55,1544,1
24,228,0
55,2051,0
24,11,0
58,26,0
58,58,0
58,18,1
58,14,0
58,2,0
58,653,1
58,5,0
58,13,0
58,24,0
58,21,1
58,27,0
58,10,0
58,11,0
58,65,0
55,264,1
55,397,0
55,653,1
24,1806,1
46,1741,1
55,520,0
46,672,1
46,1410,1
46,2235,1
46,3229,1
46,671,1
46,4240,1
55,43,1
46,3752,1
46,200,1
46,1058,1
46,4728,1
61,11,1
61,33,0
61,26,0
61,2,0
61,24,0
61,21,0
61,27,0
61,18,0
61,57,0
61,273,0
55,217,0
34,570,0
34,60,0
34,168,0
34,172,0
34,546,0
53,1664,1
53,213,0
53,315,0
53,4862,0
53,66,1
62,572,1
62,171,0
62,1041,0
62,701,0
58,2716,0
58,941,0
58,4640,0
58,177,1
58,80,1
58,4068,0
58,270,0
58,66,1
58,148,0
58,189,0
53,2027,0
53,786,0
53,4602,0
53,489,0
53,125,1
65,161,1
65,180,0
65,129,1
65,155,0
65,213,0
65,8,1
65,5,1
65,26,0
65,2,0
65,24,1
65,21,1
65,27,1
65,14,0
65,18,1
65,55,1
65,58,1
65,32,0
65,2041,0
65,953,0
65,176,1
65,936,0
65,1053,0
65,612,0
65,232,1
65,305,0
65,806,1
65,556,0
66,10,0
66,76,0
66,2,0
66,35,0
66,629,0
66,2902,0
54,81,1
54,199,1
56,2679,0
32,59,0
32,857,1
32,102,1
32,160,0
32,530,1
32,125,0
32,321,0
32,138,0
32,387,0
53,26,0
32,531,0
32,733,0
69,8,1
69,89,0
69,35,0
69,26,0
69,4,1
69,32,1
69,5,1
70,323,1
70,26,0
70,80,1
70,709,1
70,1206,0
70,629,0
70,1663,0
70,1835,0
70,1506,0
70,3928,1
70,2027,0
63,121,0
63,130,0
70,597,1
70,653,1
63,10,0
63,32,0
63,315,0
70,154,0
70,29,1
70,125,1
70,353,0
70,770,0
70,530,0
70,839,0
70,248,0
70,773,0
70,270,0
70,489,0
70,606,0
72,4,1
72,55,0
72,8,0
72,550,1
72,1714,1
72,118,1
72,848,0
72,867,0
72,10,1
72,2136,0
72,230,0
72,171,1
72,471,0
70,35,0
70,401,0
70,1580,0
70,427,0
70,95,0
70,935,0
73,3933,0
73,758,1
73,268,0
73,820,1
73,380,1
73,851,0
73,611,0
73,270,1
73,3761,0
73,80,1
73,115,0
73,709,1
73,8,1
73,131,0
73,730,0
73,1161,0
73,32,0
73,1970,1
73,63,0
73,65,0
73,178,1
73,177,0
73,121,1
73,219,1
73,162,1
73,614,0
73,587,0
73,58,0
73,427,1
73,180,0
73,5,0
73,26,0
73,4,0
73,24,0
73,21,0
73,27,0
73,18,0
73,10,1
73,28,1
73,23,0
73,287,0
73,130,0
73,405,0
73,829,0
73,1949,0
73,2403,1
70,172,1
70,10,0
70,478,0
73,171,1
73,1571,0
73,2097,0
73,570,1
73,1421,0
73,3476,0
73,646,0
73,321,1
73,173,1
73,2259,0
73,2798,1
73,397,0
73,3808,1
73,4942,1
73,71,1
73,97,1
73,499,0
73,66,1
73,618,0
73,4707,0
73,2,0
59,5,0
59,4068,0
59,635,0
59,1206,0
59,786,0
59,94,0
59,80,1
59,26,0
59,14,0
59,2024,0
74,582,1
74,3009,1
59,941,0
59,662,0
59,378,0
74,125,0
74,718,0
59,35,0
59,653,0
74,2323,0
74,3029,1
74,3569,0
74,2073,1
74,3640,0
74,3760,0
74,2595,0
74,4353,0
74,1755,1
73,3457,1
73,2903,0
73,354,1
73,468,0
74,375,0
74,1650,0
74,935,0
59,629,0
59,1663,0
59,489,0
73,1373,1
73,117,1
73,872,0
73,1113,1
73,621,0
73,999,0
75,3254,0
75,11,1
59,3379,0
75,372,0
75,476,0
75,115,0
75,741,0
75,743,0
75,122,0
75,1714,0
75,109,0
75,22,0
75,150,0
75,63,0
75,662,0
75,378,0
76,8,0
76,24,1
76,21,1
76,18,1
76,66,0
76,4068,1
76,60,0
76,75,1
76,599,1
76,54,1
76,121,1
76,87,0
76,45,0
76,22,0
76,108,0
76,955,0
76,1063,0
76,1436,0
76,39,0
76,426,0
76,27,1
76,2,1
76,219,1
76,498,1
76,311,1
76,26,0
76,9,0
76,925,0
76,4606,0
76,669,1
75,4842,0
76,270,0
76,828,1
76,2451,0
76,4067,0
70,1167,1
70,14,1
70,972,0
70,94,1
59,184,0
72,64,0
72,1159,1
72,2679,0
59,1131,0
76,315,0
76,130,0
76,109,0
76,80,1
76,42,0
76,171,0
76,76,0
76,10,1
59,148,0
70,635,0
70,772,0
80,65,0
80,8,0
80,5,0
80,26,0
76,160,0
76,272,0
76,653,1
25,2902,0
25,1663,0
25,395,0
25,3903,1
38,1031,0
38,786,0
38,85,0
38,2544,0
38,24,0
38,2,0
38,18,0
38,27,0
38,934,0
59,60,0
38,213,0
53,2302,0
83,8,0
83,5,0
83,26,0
83,4,1
83,2,0
83,24,0
83,13,0
83,21,0
83,14,0
83,27,0
83,55,1
83,93,1
83,2357,1
83,550,1
70,706,0
83,1234,0
83,1970,1
76,92,0
40,122,0
85,24,0
85,101,0
85,26,0
85,33,0
85,495,0
85,45,0
85,150,0
85,516,0
85,8,1
85,5,0
85,2,0
85,4,1
85,13,1
85,21,0
85,14,1
85,27,0
85,58,0
85,55,0
85,65,0
85,80,1
85,483,0
61,3638,0
38,483,0
38,233,0
38,94,0
76,958,0
76,413,0
76,172,1
76,590,0
25,662,1
55,2013,0
85,23,0
85,18,0
85,372,0
85,1096,0
85,9,0
85,4009,0
40,795,0
85,354,0
54,11,1
54,217,0
54,87,1
54,26,0
54,378,1
54,310,0
54,383,0
78,284,0
78,55,0
78,14,0
78,180,0
78,4634,0
78,3508,1
78,4672,0
78,4640,0
78,95,1
78,3785,1
45,662,1
85,1269,0
73,118,0
73,43,0
78,3913,0
78,592,1
78,23,0
78,828,0
78,2342,0
78,94,0
78,7,0
78,155,0
78,19,0
78,161,1
78,4336,1
78,653,0
78,130,0
78,70,0
78,934,1
89,1705,0
89,574,0
89,1272,1
89,380,1
89,323,0
89,287,0
89,211,0
89,127,0
89,969,0
38,1624,0
89,1683,0
93,131,0
93,11,1
38,1214,0
38,1135,0
38,959,0
38,4622,0
93,969,0
93,287,1
93,255,1
63,786,0
63,278,0
63,85,0
63,3508,0
63,1996,0
63,58,0
63,4974,0
63,177,0
63,4475,1
63,160,0
63,83,0
63,590,0
63,361,0
89,1055,1
89,2698,1
89,714,1
63,718,0
76,2023,0
80,118,0
4,81,1
4,468,0
4,1210,1
4,436,0
4,101,0
38,669,0
94,1079,0
94,653,0
94,4119,0
94,3696,0
94,984,0
94,629,0
94,1206,0
94,3821,0
94,2,0
94,23,0
94,24,0
94,21,0
94,66,0
94,315,0
58,885,0
58,311,0
58,2902,0
58,1206,0
58,2302,0
94,2082,1
94,85,0
94,50,0
94,786,0
40,8,0
65,3141,0
89,22,0
89,38,0
65,287,1
89,4602,0
89,820,1
89,94,0
89,194,1
89,2809,0
89,43,0
89,1133,0
89,3451,0
83,916,0
89,268,0
78,2097,0
78,485,1
78,959,1
78,1135,1
78,512,0
78,395,0
78,1113,0
78,964,0
78,479,1
78,4106,0
78,97,0
78,154,0
89,78,0
89,180,0
94,180,0
18,282,0
94,4068,0
94,699,0
94,172,0
94,42,0
94,184,0
94,158,0
18,92,0
18,408,0
89,1258,1
89,416,0
89,184,1
89,26,0
89,24,0
89,2,0
89,18,0
89,27,0
89,21,0
89,45,0
89,158,1
89,1938,0
89,335,0
89,373,0
89,2741,0
89,2620,0
34,3923,0
66,80,1
66,4606,0
66,669,0
66,653,0
66,489,0
66,828,0
40,26,0
40,2,1
40,24,0
40,21,0
40,27,0
40,18,0
40,14,0
40,11,0
40,115,1
40,28,0
40,60,0
40,23,0
40,113,0
40,66,1
100,26,0
100,35,0
100,3085,0
100,148,0
100,1131,0
100,4068,0
100,14,0
100,786,0
100,94,0
100,1206,0
45,635,0
45,378,0
45,4068,1
45,2716,1
45,606,0
45,483,0
45,60,1
100,323,0
100,11,0
100,33,0
100,653,0
100,489,0
100,58,0
100,2380,0
100,3379,0
100,635,0
100,629,0
100,10,0
100,121,0
100,66,0
100,85,0
100,125,0
100,29,0
100,172,0
100,614,0
100,3913,0
100,4862,0
100,4531,0
100,2027,0
100,606,0
100,1847,0
65,284,0
65,196,1
100,4504,0
53,714,0
53,361,0
53,160,0
53,85,0
53,278,0
70,83,0
26,225,0
26,131,0
26,3387,1
26,65,0
26,1133,0
26,323,0
26,397,0
26,736,0
26,48,0
26,2869,0
26,1411,0
26,181,0
26,879,0
26,45,0
26,180,0
26,3085,0
26,2097,0
26,1714,0
26,264,1
26,3913,0
26,3219,0
26,494,0
26,2274,0
26,1299,0
26,2875,0
26,4672,0
26,3916,0
74,315,0
15,943,1
89,35,0
89,468,1
89,8,0
89,119,0
89,32,0
29,4,0
29,2729,0
29,485,1
29,1106,0
29,37,1
29,602,0
29,332,1
29,292,1
29,347,0
29,641,0
29,542,0
29,427,0
29,1580,0
29,2342,0
29,4071,0
29,1521,0
29,2366,1
29,1255,0
29,213,0
29,1458,1
29,1186,0
29,1679,0
29,184,1
29,373,1
29,1373,1
29,577,1
29,103,0
29,76,1
29,560,0
29,530,0
29,48,0
78,177,0
78,1041,1
78,614,0
103,867,1
103,11,0
103,287,1
103,2860,1
103,397,0
100,1961,0
105,1553,1
105,3608,0
105,4656,0
105,3832,0
105,38,0
105,28,0
105,287,0
105,405,1
105,325,1
105,758,1
105,167,0
105,806,0
105,725,0
105,953,0
105,176,0
105,232,1
105,936,0
105,915,0
105,1053,0
105,488,1
105,168,0
105,612,0
105,374,1
105,337,1
105,878,0
105,4510,0
54,122,0
108,92,0
108,11,1
108,211,0
108,127,0
34,360,0
34,43,0
34,59,1
24,281,0
24,80,0
24,3400,0
24,4605,0
24,4983,0
24,1597,1
24,453,0
24,2757,0
24,325,0
54,111,0
54,1005,0
54,225,0
54,38,0
18,228,0
80,763,0
80,354,0
80,198,0
80,4,0
80,3156,0
80,3048,1
89,934,1
58,629,0
58,43,0
58,378,0
100,3049,0
100,4475,0
100,478,0
100,162,0
100,4640,0
100,1113,0
100,180,0
112,4047,1
112,570,0
112,398,0
112,372,1
112,516,1
112,795,1
112,3476,0
112,2284,1
113,4663,0
103,2027,1
103,45,1
103,520,0
113,3497,1
113,1863,1
113,2608,1
113,1480,1
113,2959,1
113,4194,1
113,3244,1
113,2783,0
113,3177,0
113,3648,1
113,2623,1
113,1857,1
113,4712,0
113,3663,1
113,323,0
113,3708,0
113,354,0
113,2508,0
113,763,1
113,1642,1
113,2809,0
113,3028,0
113,3837,0
113,2561,1
113,572,0
113,1845,0
113,119,1
113,2341,0
113,2303,0
113,2550,0
113,2549,0
113,2090,0
113,2224,0
113,3510,0
113,1086,0
113,1553,0
113,3166,0
113,2911,0
113,3608,0
113,4656,0
113,3874,0
113,3832,0
113,2605,0
113,42,1
113,3580,1
113,356,0
113,54,0
113,3063,1
113,3826,1
113,4650,1
113,4534,1
113,180,1
113,1503,1
113,2274,1
113,2025,0
108,659,0
113,2406,0
113,496,0
113,2047,0
108,690,0
113,43,1
108,372,0
108,101,0
113,424,1
108,1843,0
113,3780,0
113,137,0
113,463,0
113,712,0
113,554,0
108,94,0
113,39,1
113,110,0
113,135,0
113,165,0
113,282,1
113,4440,0
113,2262,0
113,4044,0
113,76,1
113,171,0
113,1779,1
113,219,0
113,620,0
108,57,1
108,122,0
108,1299,0
108,1503,1
59,43,0
108,2274,0
108,3027,0
108,45,0
18,26,0
18,5,0
114,8,1
114,718,1
114,1432,1
114,94,1
115,8,1
115,5,1
115,13,0
115,101,0
115,55,0
115,32,0
115,58,0
115,92,0
115,493,0
115,3582,0
115,515,1
115,94,1
115,1239,0
115,2049,0
115,1590,0
115,2976,0
115,1825,0
115,4042,0
115,728,0
115,4981,1
18,121,0
38,121,0
29,94,1
29,1239,0
29,2419,0
22,4885,1
100,4602,0
22,891,0
22,3644,0
22,951,0
22,1318,0
117,178,1
117,94,0
117,18,1
117,27,1
117,2,1
117,24,1
117,489,1
117,1357,1
54,249,1
54,94,0
54,2546,0
18,11,0
100,2934,0
117,80,1
117,592,0
117,478,0
86,2975,1
86,3913,1
86,2926,0
86,177,0
86,1113,1
90,150,0
90,113,0
90,372,0
114,14,1
18,2034,0
18,3597,0
116,4672,1
116,284,1
116,129,0
116,1318,1
116,1444,1
116,1960,1
116,2344,0
116,4421,1
116,1571,0
116,4197,0
116,413,0
116,103,0
116,337,1
116,4606,0
116,1074,0
116,951,1
116,1124,1
116,1969,0
116,2259,1
116,424,1
116,476,0
116,255,0
116,173,0
116,1299,1
116,2025,0
123,5,0
123,26,1
123,4,0
123,58,0
123,32,0
123,64,1
123,111,0
123,100,0
123,45,0
86,709,0
86,483,0
86,55,0
86,11,1
86,14,1
86,934,1
86,614,0
86,2024,1
86,1624,0
86,178,1
86,2027,0
86,4602,0
86,213,0
86,5,0
116,688,1
116,663,0
116,1283,0
124,8,0
124,4,1
124,26,0
124,2,0
124,24,0
124,13,0
124,14,0
124,21,0
124,27,0
124,18,0
124,10,1
124,55,0
124,115,0
124,297,0
124,2210,0
124,233,0
124,150,0
124,501,0
124,4769,1
124,35,1
124,28,0
124,113,0
124,599,0
124,751,1
124,1014,1
124,1368,0
124,1768,0
124,2554,1
124,2677,0
124,2944,0
124,3000,0
124,2043,0
124,2271,0
124,184,1
124,373,0
124,335,0
124,416,0
124,158,0
124,1258,1
124,2741,0
124,1410,0
124,1206,1
124,629,1
124,708,0
125,94,0
125,8,1
125,58,0
125,26,0
125,2,0
125,24,1
125,21,0
125,27,0
125,11,1
125,55,0
125,33,1
125,32,0
125,662,1
125,378,0
125,38,1
125,100,0
125,122,0
125,3002,0
125,1025,0
125,131,1
125,972,0
125,354,1
125,763,0
125,4275,1
125,45,0
125,306,0
125,179,0
125,2252,0
125,3311,0
125,1714,0
125,118,0
125,80,1
63,131,0
63,125,0
89,523,1
89,1099,0
86,2716,0
86,2023,0
86,635,0
86,560,0
86,272,0
86,3379,0
86,109,0
86,154,0
86,1914,0
86,276,1
86,2380,0
86,200,0
86,148,0
126,101,1
126,11,0
126,55,0
126,58,0
126,65,1
126,474,0
126,2798,1
126,550,0
126,1349,0
126,2615,0
126,217,0
126,2738,0
126,92,0
126,1238,1
126,495,1
126,3092,0
126,374,0
126,2321,0
126,1333,0
126,1102,0
126,238,0
126,4620,0
126,4018,0
126,1224,0
126,189,1
126,9,0
126,211,0
126,45,0
126,1280,0
126,126,0
126,48,0
126,401,0
126,70,1
126,2897,0
126,760,0
126,127,0
126,969,0
126,590,1
126,264,0
126,688,0
126,516,0
126,113,1
126,60,0
126,372,0
128,186,1
124,94,0
124,323,1
128,40,0
128,3561,0
124,606,0
124,32,0
124,456,0
124,3916,0
124,3048,0
124,956,1
129,426,1
114,162,0
124,560,0
124,2620,0
115,211,0
125,265,1
125,43,0
125,321,1
125,162,0
86,4531,1
125,264,0
125,1255,1
125,219,1
125,194,0
125,138,0
125,154,1
125,2540,1
89,29,0
89,353,0
124,29,0
126,129,0
126,173,0
126,289,0
126,4096,0
126,84,0
124,180,0
125,127,0
125,398,0
125,57,0
135,8,0
135,26,0
135,2,0
135,13,0
135,14,0
135,55,0
135,32,0
135,39,1
135,165,0
135,110,0
135,135,1
135,408,0
125,1888,1
125,160,0
125,301,0
125,3844,1
63,498,0
63,4485,0
122,22,0
122,4531,0
94,606,1
32,2475,0
24,4,0
24,15,0
24,372,0
135,28,0
115,301,0
115,138,0
115,154,0
115,127,0
137,113,1
137,94,1
137,542,0
137,602,0
137,347,1
137,332,1
137,292,1
137,641,0
137,37,1
137,70,1
137,492,0
137,760,0
137,1646,1
137,1213,0
137,838,1
137,2564,0
137,2312,0
137,1239,1
137,730,0
137,95,0
137,55,0
137,1580,0
137,715,0
137,43,0
137,448,0
137,1788,1
137,4483,1
137,1010,1
137,8,0
137,14,1
137,28,0
136,101,0
136,5,0
136,8,0
136,1544,1
137,503,0
137,2536,0
137,271,1
137,60,0
137,245,1
137,71,1
137,29,0
137,2,0
137,160,0
137,154,0
137,97,0
137,125,0
137,1178,0
137,714,0
137,90,0
137,36,0
137,335,0
137,416,0
137,18,0
137,103,0
137,9,0
137,413,1
137,26,0
137,145,0
86,653,0
86,323,0
86,485,1
86,8,0
86,65,0
86,1041,1
86,1996,0
86,3754,0
86,219,0
86,116,0
86,590,0
137,32,1
137,635,0
136,1121,1
135,371,0
135,1179,1
135,633,1
135,693,0
135,660,0
135,487,0
135,84,1
135,3797,0
135,593,0
135,70,1
135,92,1
135,1431,0
135,341,0
135,4361,0
135,1223,0
135,1862,0
135,2640,0
135,2977,1
135,2491,0
94,323,1
94,489,0
94,148,0
94,26,0
94,8,1
94,35,0
94,80,1
94,375,0
94,2286,0
94,103,0
135,180,0
135,770,0
135,29,0
135,3948,0
135,125,0
135,154,1
135,297,0
135,1384,0
135,729,0
116,94,1
116,2115,0
22,3560,0
22,167,0
22,119,0
22,429,1
22,982,0
22,1862,0
135,7,0
135,239,1
100,1727,0
100,1755,0
100,2323,0
66,786,0
66,85,0
66,278,0
66,2716,1
66,18,0
66,9,0
66,272,0
66,606,1
66,1206,0
66,635,1
66,2163,1
66,4475,0
115,131,1
115,4,0
115,28,0
115,353,0
141,820,0
115,387,0
115,325,0
115,2963,0
115,162,1
115,4503,0
124,129,1
124,63,0
124,15,0
124,387,0
124,2190,0
124,230,0
124,2732,0
124,213,0
124,54,1
124,160,0
136,249,0
136,58,1
136,4,0
136,32,0
115,117,0
115,1530,0
115,3739,0
115,714,1
115,1465,0
115,715,0
38,4974,1
137,2052,0
137,2123,0
137,373,0
137,184,1
137,2741,0
137,2184,0
137,266,0
137,242,0
137,1037,0
137,1301,0
137,343,0
137,281,0
137,1388,0
137,833,0
137,1057,0
137,1733,0
137,963,1
125,715,0
125,117,0
125,410,0
125,2963,0
125,387,0
125,28,0
125,1312,0
125,448,0
125,3331,1
125,18,1
125,23,0
29,1383,1
29,2597,0
4,4,0
4,398,0
4,117,0
4,661,0
4,85,1
4,715,0
4,1258,0
4,10,1
4,335,0
142,1544,1
142,3560,1
142,520,1
142,430,1
142,380,0
142,1500,1
142,1703,0
142,682,1
142,121,1
142,916,0
142,3417,1
142,4788,0
142,2027,1
136,3911,0
136,354,0
136,14,0
136,483,0
136,653,1
136,287,0
136,405,0
136,130,0
143,18,0
143,516,0
143,38,1
143,92,0
143,23,0
143,94,0
143,45,0
143,35,0
143,55,0
143,10,1
143,11,1
143,27,0
143,21,0
143,24,1
143,2,1
143,26,0
143,8,0
136,4983,0
115,1411,0
115,3210,0
142,268,1
115,118,0
115,410,0
115,10,0
115,1365,1
115,125,0
136,523,0
142,323,1
142,2079,0
142,3504,0
142,1005,0
142,941,0
142,2440,1
142,820,1
137,353,1
142,94,1
142,45,0
142,249,1
137,24,0
142,587,0
137,21,0
137,27,0
137,23,0
142,177,1
142,301,0
142,1250,1
142,284,0
142,867,0
137,358,0
142,3551,0
142,658,1
142,65,1
142,113,1
136,2339,0
136,1642,0
128,2284,0
128,4755,1
125,4,0
115,29,0
115,50,0
63,4068,0
128,430,1
128,2897,1
136,4942,1
136,948,0
142,701,0
136,115,0
142,943,0
142,372,0
142,101,0
142,344,0
142,495,0
142,550,1
142,1133,0
142,325,0
142,476,0
142,115,1
142,1312,1
142,8,1
142,5,1
142,4,1
142,13,1
142,10,0
142,55,1
142,33,0
142,483,1
142,92,0
142,620,0
149,426,0
149,576,1
149,198,1
149,1312,0
149,283,1
149,2770,0
149,405,1
149,1704,0
149,65,1
149,3600,0
149,2172,0
149,2552,0
149,1676,0
149,3202,0
149,2239,0
149,2947,0
149,4215,1
149,4891,1
149,4941,1
149,789,1
149,432,1
149,70,1
149,492,0
149,398,1
149,662,0
149,33,0
149,26,0
149,297,0
149,1074,0
149,3133,0
149,4517,1
149,1283,0
149,2747,1
149,13,1
149,14,1
149,11,0
149,8,1
149,5,0
149,4,1
149,10,0
149,58,0
149,32,1
149,35,1
149,45,0
149,80,0
149,28,1
149,233,1
149,287,0
149,150,1
149,9,0
149,113,1
149,94,1
78,439,0
149,838,0
149,4578,0
149,4460,0
149,1431,0
149,1809,0
149,1380,0
149,322,0
149,3055,0
149,3521,0
149,766,0
149,1895,0
149,167,0
149,2937,1
149,217,0
149,316,1
63,606,0
63,1847,0
63,35,0
63,2521,0
63,4531,0
136,887,1
63,213,0
63,614,0
136,2053,1
136,456,1
136,1186,0
136,3808,1
136,181,0
136,715,1
151,119,0
151,883,0
151,572,1
151,2561,0
151,335,0
151,410,1
115,454,0
115,793,0
125,29,0
